СИБУР ХОЛДИНГ-001P-07;B;RU000A10C8T4;1;0.01
Бианка Премиум-БО-01;B;RU000A1097X8;1;0.01
ХРОМОС Инжиниринг-БО-02;B;RU000A1094W7;1;0.01
МГКЛ-001Р-06;B;RU000A108ZU2;1;0.01
ПЕРВОУРАЛЬСКБАНК-001P-01;B;RU000A108Y60;1;0.01
ПОЛИПЛАСТ-П02-БО-05;B;RU000A10BPN7;1;0.01
БИЗНЕС-ЛЭНД-БО-01;B;RU000A108WJ2;1;0.01
Смартфакт-БО-03-001P;B;RU000A108LN7;1;0.01
Моторные технологии-001Р-05;B;RU000A108KV2;1;0.01
СЕГЕЖА ГРУПП-003P-10R;B;RU000A10E747;1;0.01
СОБИ-ЛИЗИНГ-001P-05;B;RU000A108KK5;1;0.01
ВУШ-001Р-04;B;RU000A10BS76;1;0.01
РОСТЕЛЕКОМ-001Р-17R;B;RU000A10BSL5;1;0.01
ПЛАЗА-Телеком-БО-02;B;RU000A108E80;1;0.01
МГКЛ-001Р-08;B;RU000A10C6U6;1;0.01
ЛЕГЕНДА-002Р-04;B;RU000A10C6Z5;1;0.01
А Спэйс-001P-01;B;RU000A1089A3;1;0.01
Агротек-БО-05;B;RU000A1083V2;1;0.01
Агротек-БО-04;B;RU000A1083X8;1;0.01
Племзавод Пушкинское-001P-03;B;RU000A1080Y2;1;0.01
Агрофирма Рубеж-001Р-02;B;RU000A107YT9;1;0.01
МГКЛ-001Р-05;B;RU000A107UB5;1;0.01
ВЭББАНКИР-001P-04;B;RU000A107U65;1;0.01
ПАРТНЕРСТВО, ИНВЕСТИЦИИ, РАЗВИТИЕ-БО-03-001P;B;RU000A10BP87;1;0.01
ПКФ-001Р-01;B;RU000A10E7U2;1;0.01
ЭЛИТ СТРОЙ-БО-01;B;RU000A10BP46;1;0.01
Моторные технологии-001Р-04;B;RU000A107TD3;1;0.01
ЕнисейАгроСоюз-001Р-01;B;RU000A107R29;1;0.01
Сибирский КХП-001P-02;B;RU000A107P62;1;0.01
Племзавод Пушкинское-001P-02;B;RU000A107LU4;1;0.01
Племзавод Пушкинское-001P-01;B;RU000A107761;1;0.01
Агротек-БО-03;B;RU000A106YL8;1;0.01
МГКЛ-001Р-04;B;RU000A106MV2;1;0.01
МГКЛ-001Р-03;B;RU000A106FW4;1;0.01
Агротек-БО-02;B;RU000A1065Y3;1;0.01
МГКЛ-001P-02;B;RU000A105PJ2;1;0.01
СТАНКОМАШСТРОЙ-БО-01;B;RU000A10D3R8;1;0.01
СЕЛИГДАР-001Р-06;B;RU000A10D3S6;1;0.01
ГЕЛЬТЕК-МЕДИКА-БО-01;B;RU000A10D3G1;1;0.01
РУСГИДРО-БО-002Р-08;B;RU000A10D3C0;1;0.01
ПОЧТА РОССИИ-003P-01;B;RU000A10D3J5;1;0.01
УРАЛЬСКАЯ СТАЛЬ-БО-001Р-06;B;RU000A10D2Y6;1;0.01
Эфферон-01;B;RU000A105H98;1;0.01
Служба защиты активов-БО-02;B;RU000A10B7S9;1;0.01
Эффективные технологии-001Р-02;B;RU000A10B354;1;0.01
КЛВЗ КРИСТАЛЛ-001Р-02;B;RU000A10AZG2;1;0.01
ПЭТ ПЛАСТ-001P-01;B;RU000A10D4S4;1;0.01
РЖД-001P-47R;B;RU000A10D541;1;0.01
ОИЛ РЕСУРС-001P-03;B;RU000A10DB16;1;0.01
ЛАНДСКЕЙП КОНСТРАКШН ХАБ-БО-02;B;RU000A10AT01;1;0.01
ЛАНДСКЕЙП КОНСТРАКШН ХАБ-БО-01;B;RU000A10AMY3;1;0.01
Волгоградский Завод Весоизмерительной Техники-БО-01;B;RU000A10A7A8;1;0.01
Антерра-БО-03;B;RU000A10A3Q3;1;0.01
Мой Самокат-БО-02;B;RU000A109R50;1;0.01
Кеарли Групп-001P-01;B;RU000A108Q78;1;0.01
